member,case,combination_number,limit_state,name,story,node_i,node_j,n_points_found,length_m,material,material_source,section_type,section_geometry_source,section_geometry_confidence,section_fit_error_pct,section_orientation_note,section_geometry_summary,bw_cm,h_cm,b_top_cm,tf_top_cm,b_bottom_cm,tf_bottom_cm,web_height_cm,ax_calc_cm2,iy_calc_cm4,iz_calc_cm4,centroid_from_top_cm,ax_import_cm2,iy_import_cm4,iz_import_cm4,cover_mm,fck_MPa,fcd_MPa,fyk_MPa,fyd_MPa,moment_axis,shear_axis,torsion_axis,m_pos_ed_kNm,m_pos_at,m_neg_ed_kNm,m_neg_at,v_ed_kN,v_at,t_ed_kNm,t_at,as_min_bot_mm2,as_min_top_mm2,as_req_bot_mm2,as_req_top_mm2,as_prov_bot_mm2,as_prov_top_mm2,bot_rebar,top_rebar,bot_layout,top_layout,bot_layers,top_layers,bot_bars_per_layer,top_bars_per_layer,bot_clear_spacing_mm,top_clear_spacing_mm,d_bot_mm,d_top_mm,mrd_pos_kNm,mrd_neg_kNm,eta_m_pos,eta_m_neg,x_pos_mm,x_neg_mm,ductility_pos,ductility_neg,VRd_c_kN,VRd_max_kN,cot_theta_shear,Asw_s_shear_req_mm2_per_m,Asw_s_min_mm2_per_m,TRd_max_kNm,cot_theta_torsion,torsion_geometry_model,Asw_s_torsion_req_mm2_per_m,Asl_torsion_req_mm2,torsion_considered,eta_torsion_design,torsion_relevance_limit,Asw_s_total_req_mm2_per_m,phi_st_mm,stirrup_legs,s_st_mm,Asw_s_prov_mm2_per_m,shear_status,torsion_status,stirrup_status,skin_reinf_face_mm2,skin_reinf_face_prov_mm2,skin_rebar,skin_n_per_face,skin_phi_mm,skin_reinf_threshold_cm,skin_reinf_note,norma,design_basis,calc_version,flexure_method,shear_method,torsion_method,sls_method,detailing_method,eta_flexure_max,eta_shear_max,eta_torsion_max,eta_global,service_sigma_s_MPa,service_wk_est_mm,service_wk_lim_mm,service_L_over_d,service_L_over_d_lim,service_deflection_est_mm,service_deflection_lim_mm,service_deflection_limit,service_crack_status,service_deflection_status,service_stress_status,service_status,service_note,detailing_status,detailing_issues,status,failure_reason,failure_type,recommendations,solution,shortlist_text,beam_ref,service_combination,service_case_source,service_regime,service_support_condition,service_support_source,service_boundary_disp_residual_mm,service_boundary_rotation_residual_rad,service_points_imported,service_points_integrated,service_diagram_quality,service_diagram_source,service_RH_pct,service_t0_days,service_t_days,service_ts_days,service_cement_class,service_h0_mm,service_h0_source,service_history_mode,service_permanent_fraction_pct,service_phi_creep,service_phi_creep_G,service_phi_creep_Q,service_Ecm_MPa,service_Ec_eff_MPa,service_eps_cd_permille,service_eps_ca_permille,service_eps_cs_permille,service_reinforcement_model,service_sigma_s_lim_MPa,service_sigma_c_MPa,service_sigma_c_lim_MPa,service_deflection_instant_mm,service_deflection_final_mm,service_concrete_status,service_axial_ratio,service_combination_crack,service_combination_deflection,service_combination_steel,service_combination_concrete,service_combinations_checked,service_combinations_list,service_governing_combination
120,101 (C),101,ELU,V10.C,COBERTURA (CP)1,177,207,2,4.77,C30/37,tabela,Rectangular,propriedades AX/IY/IZ,Alta,0.0,,Rectangular 40.0x60.0 cm,40.0,60.0,40.0,0.0,40.0,0.0,60.0,2400.0,720000.0,320000.0,30.0,2400.0,720000.0,320000.0,40.0,30.0,20.0,500.0,434.7826086956522,MY,FZ,MX,28.37,177,34.95,207,32.23,207,0.98,177,327.7411645406886,327.7411645406886,327.7411645406886,327.7411645406886,402.1238596594935,402.1238596594935,2Ø16,2Ø16,2,2,1,1,2,2,272.0,272.0,544.0,544.0,86.74583315029032,86.74583315029032,0.3270474093072337,0.4029011968730285,4.0977295481606,4.0977295481606,OK,OK,84.926532719076,713.1277241379312,2.5,0.0,350.5424368033063,117.45633103448276,2.5,secção efectiva corrente,0.0,0.0,Não,0.00834352640993266,0.05,350.5424368033063,8.0,2,250.0,402.1238596594935,OK sem armadura adicional por V,Sem torção relevante (ηT=0.008 < 0.05),OK,40.0,78.53981633974483,1Ø10/face,1,10.0,40.0,Armadura de pele mínima para h > 40 cm,NP EN 1992-1-1:2010 - Eurocódigo 2 - Projecto de estruturas de betão - Parte 1-1: Regras gerais e regras para edifícios,Geometria real identificada; suporte normativo fixo para Portugal,v0.1.1,"NP EN 1992-1-1:2010, 6.1; integração por segmentos da secção e MRd com armadura adoptada","NP EN 1992-1-1:2010, 6.2; largura resistente da alma","NP EN 1992-1-1:2010, 6.3; modelo conservador pela alma para secções I","NP EN 1992-1-1:2010, 7.2, 7.3.4 e 7.4.3; Anexo B; envelope por combinação","NP EN 1992-1-1:2010, Secções 8 e 9.2; espaçamentos verificados na largura local de cada camada",0.4029011968730285,0.045195269948257066,0.00834352640993266,0.4029011968730285,85.7285794162877,0.0,0.3,8.768382352941176,,0.1979488590195119,19.08,L/250,OK,OK,OK,Dados insuficientes,Envelope de 1 combinação(ões) ELS. Governantes: wk=302 (C); flecha=302 (C); aço=302 (C); betão=302 (C).,OK,-,Verificar,,,,Inf.: 2Ø16; Sup.: 2Ø16; Estribos Ø8/2r // 25.0 cm; pele/alma: 1Ø10/face,Inf 2Ø16 (2); Sup 2Ø16 (2); geometria Rectangular 40.0x60.0 cm,120 - V10.C,302 (C),combinação(ões) indicada(s),Quase-permanente / longo prazo,Entre apoios (y0=yL=0),fallback: vão entre apoios,0.0,0.0,2.0,201.0,Insuficiente,ordem das linhas distribuída no vão,70.0,28.0,18250.0,7.0,N,240.0,2Ac/u automático,duas fases G+Q,70.0,1.8521702142312093,2.152363566871523,1.1517190580704775,32836.56803133079,11512.836038848316,0.2909246464966998,0.04999999999990774,0.34092464649660753,armadura uniforme dimensionada,400.0,0.6523115574074053,13.5,0.07443915105578933,0.1979488590195119,OK,0.08254305610723724,302 (C),302 (C),302 (C),302 (C),1.0,302 (C),302 (C)
120,107 (C),107,ELU,V10.C,COBERTURA (CP)1,177,207,2,4.77,C30/37,tabela,Rectangular,propriedades AX/IY/IZ,Alta,0.0,,Rectangular 40.0x60.0 cm,40.0,60.0,40.0,0.0,40.0,0.0,60.0,2400.0,720000.0,320000.0,30.0,2400.0,720000.0,320000.0,40.0,30.0,20.0,500.0,434.7826086956522,MY,FZ,MX,8.6,177,23.62,207,25.14,207,1.67,177,327.7411645406886,327.7411645406886,327.7411645406886,327.7411645406886,402.1238596594935,402.1238596594935,2Ø16,2Ø16,2,2,1,1,2,2,272.0,272.0,544.0,544.0,86.74583315029032,86.74583315029032,0.0991402086726193,0.272289735912473,4.0977295481606,4.0977295481606,OK,OK,84.926532719076,713.1277241379312,2.5,0.0,350.5424368033063,117.45633103448276,2.5,secção efectiva corrente,0.0,0.0,Não,0.014218050106721981,0.05,350.5424368033063,8.0,2,250.0,402.1238596594935,OK sem armadura adicional por V,Sem torção relevante (ηT=0.014 < 0.05),OK,40.0,78.53981633974483,1Ø10/face,1,10.0,40.0,Armadura de pele mínima para h > 40 cm,NP EN 1992-1-1:2010 - Eurocódigo 2 - Projecto de estruturas de betão - Parte 1-1: Regras gerais e regras para edifícios,Geometria real identificada; suporte normativo fixo para Portugal,v0.1.1,"NP EN 1992-1-1:2010, 6.1; integração por segmentos da secção e MRd com armadura adoptada","NP EN 1992-1-1:2010, 6.2; largura resistente da alma","NP EN 1992-1-1:2010, 6.3; modelo conservador pela alma para secções I","NP EN 1992-1-1:2010, 7.2, 7.3.4 e 7.4.3; Anexo B; envelope por combinação","NP EN 1992-1-1:2010, Secções 8 e 9.2; espaçamentos verificados na largura local de cada camada",0.272289735912473,0.03525315192364824,0.014218050106721981,0.272289735912473,85.7285794162877,0.0,0.3,8.768382352941176,,0.1979488590195119,19.08,L/250,OK,OK,OK,Dados insuficientes,Envelope de 1 combinação(ões) ELS. Governantes: wk=302 (C); flecha=302 (C); aço=302 (C); betão=302 (C).,OK,-,Verificar,,,,Inf.: 2Ø16; Sup.: 2Ø16; Estribos Ø8/2r // 25.0 cm; pele/alma: 1Ø10/face,Inf 2Ø16 (2); Sup 2Ø16 (2); geometria Rectangular 40.0x60.0 cm,120 - V10.C,302 (C),combinação(ões) indicada(s),Quase-permanente / longo prazo,Entre apoios (y0=yL=0),fallback: vão entre apoios,0.0,0.0,2.0,201.0,Insuficiente,ordem das linhas distribuída no vão,70.0,28.0,18250.0,7.0,N,240.0,2Ac/u automático,duas fases G+Q,70.0,1.8521702142312093,2.152363566871523,1.1517190580704775,32836.56803133079,11512.836038848316,0.2909246464966998,0.04999999999990774,0.34092464649660753,armadura uniforme dimensionada,400.0,0.6523115574074053,13.5,0.07443915105578933,0.1979488590195119,OK,0.08254305610723724,302 (C),302 (C),302 (C),302 (C),1.0,302 (C),302 (C)
121,101 (C),101,ELU,Beam_121,PAVIMENTO TÉRREO,39573,39574,2,4.97,C30/37,tabela,Rectangular,propriedades AX/IY/IZ,Alta,5.120000006103515e-06,,Rectangular 25.0x50.0 cm,25.0,50.0,25.0,0.0,25.0,0.0,50.0,1250.0,260416.66666666666,65104.166666666664,25.0,1250.0,260416.67,65104.17,40.0,30.0,20.0,500.0,434.7826086956522,MY,FZ,MX,27.81,39574,26.33,39573,10.55,39573,2.25,39573,167.18414183831084,167.18414183831084,173.32127250636236,167.18414183831084,226.1946710584651,226.1946710584651,2Ø12,2Ø12,2,2,1,1,2,2,130.0,130.0,446.0,446.0,39.326276575122314,39.326276575122314,0.7071607693872682,0.6695268988840982,3.6879565933445413,3.6879565933445413,OK,OK,46.114926257945385,365.41241379310355,2.5,0.0,219.08902300206645,42.145593869731805,2.5,secção efectiva corrente,14.904,108.67499999999998,Sim,0.05338636363636363,0.05,233.99302300206645,8.0,2,175.0,574.4626566564193,OK sem armadura adicional por V,Requer verificação/armadura de torção,OK,27.168749999999996,78.53981633974483,1Ø10/face,1,10.0,40.0,Aplicável: h >= 40 cm,NP EN 1992-1-1:2010 - Eurocódigo 2 - Projecto de estruturas de betão - Parte 1-1: Regras gerais e regras para edifícios,Geometria real identificada; suporte normativo fixo para Portugal,v0.1.1,"NP EN 1992-1-1:2010, 6.1; integração por segmentos da secção e MRd com armadura adoptada","NP EN 1992-1-1:2010, 6.2; largura resistente da alma","NP EN 1992-1-1:2010, 6.3; modelo conservador pela alma para secções I","NP EN 1992-1-1:2010, 7.2, 7.3.4 e 7.4.3; Anexo B; envelope por combinação","NP EN 1992-1-1:2010, Secções 8 e 9.2; espaçamentos verificados na largura local de cada camada",0.7071607693872682,0.028871487671936095,0.053386363636363635,0.7071607693872682,196.94734499605707,0.0,0.3,11.143497757847534,,0.25350885237496823,19.88,L/250,OK,OK,OK,Dados insuficientes,Envelope de 1 combinação(ões) ELS. Governantes: wk=302 (C); flecha=302 (C); aço=302 (C); betão=302 (C).,OK,-,Verificar,,,,Inf.: 2Ø12; Sup.: 2Ø12; Estribos fechados Ø8/2r // 17.5 cm; pele/alma: 1Ø10/face,Inf 2Ø12 (2); Sup 2Ø12 (2); geometria Rectangular 25.0x50.0 cm,121 - Beam_121,302 (C),combinação(ões) indicada(s),Quase-permanente / longo prazo,Entre apoios (y0=yL=0),fallback: vão entre apoios,0.0,0.0,2.0,201.0,Insuficiente,ordem das linhas distribuída no vão,70.0,28.0,18250.0,7.0,N,166.66666666666666,2Ac/u automático,duas fases G+Q,70.0,1.930657845045973,2.2435576093339025,1.2005583950408047,32836.56803133079,11204.504165110304,0.32435460691529955,0.04999999999990774,0.3743546069152073,armadura uniforme dimensionada,400.0,1.5774928640402974,13.5,0.09306763090836678,0.25350885237496823,OK,0.09296839657813946,302 (C),302 (C),302 (C),302 (C),1.0,302 (C),302 (C)
121,102 (C),102,ELU,Beam_121,PAVIMENTO TÉRREO,39573,39574,2,4.97,C30/37,tabela,Rectangular,propriedades AX/IY/IZ,Alta,5.120000006103515e-06,,Rectangular 25.0x50.0 cm,25.0,50.0,25.0,0.0,25.0,0.0,50.0,1250.0,260416.66666666666,65104.166666666664,25.0,1250.0,260416.67,65104.17,40.0,30.0,20.0,500.0,434.7826086956522,MY,FZ,MX,27.82,39574,26.33,39573,10.56,39573,2.25,39573,167.18414183831084,167.18414183831084,173.37460104583192,167.18414183831084,226.1946710584651,226.1946710584651,2Ø12,2Ø12,2,2,1,1,2,2,130.0,130.0,446.0,446.0,39.326276575122314,39.326276575122314,0.7074150522960735,0.6695268988840982,3.6879565933445413,3.6879565933445413,OK,OK,46.114926257945385,365.41241379310355,2.5,0.0,219.08902300206645,42.145593869731805,2.5,secção efectiva corrente,14.904,108.67499999999998,Sim,0.05338636363636363,0.05,233.99302300206645,8.0,2,175.0,574.4626566564193,OK sem armadura adicional por V,Requer verificação/armadura de torção,OK,27.168749999999996,78.53981633974483,1Ø10/face,1,10.0,40.0,Aplicável: h >= 40 cm,NP EN 1992-1-1:2010 - Eurocódigo 2 - Projecto de estruturas de betão - Parte 1-1: Regras gerais e regras para edifícios,Geometria real identificada; suporte normativo fixo para Portugal,v0.1.1,"NP EN 1992-1-1:2010, 6.1; integração por segmentos da secção e MRd com armadura adoptada","NP EN 1992-1-1:2010, 6.2; largura resistente da alma","NP EN 1992-1-1:2010, 6.3; modelo conservador pela alma para secções I","NP EN 1992-1-1:2010, 7.2, 7.3.4 e 7.4.3; Anexo B; envelope por combinação","NP EN 1992-1-1:2010, Secções 8 e 9.2; espaçamentos verificados na largura local de cada camada",0.7074150522960735,0.02889885401096163,0.053386363636363635,0.7074150522960735,196.94734499605707,0.0,0.3,11.143497757847534,,0.25350885237496823,19.88,L/250,OK,OK,OK,Dados insuficientes,Envelope de 1 combinação(ões) ELS. Governantes: wk=302 (C); flecha=302 (C); aço=302 (C); betão=302 (C).,OK,-,Verificar,,,,Inf.: 2Ø12; Sup.: 2Ø12; Estribos fechados Ø8/2r // 17.5 cm; pele/alma: 1Ø10/face,Inf 2Ø12 (2); Sup 2Ø12 (2); geometria Rectangular 25.0x50.0 cm,121 - Beam_121,302 (C),combinação(ões) indicada(s),Quase-permanente / longo prazo,Entre apoios (y0=yL=0),fallback: vão entre apoios,0.0,0.0,2.0,201.0,Insuficiente,ordem das linhas distribuída no vão,70.0,28.0,18250.0,7.0,N,166.66666666666666,2Ac/u automático,duas fases G+Q,70.0,1.930657845045973,2.2435576093339025,1.2005583950408047,32836.56803133079,11204.504165110304,0.32435460691529955,0.04999999999990774,0.3743546069152073,armadura uniforme dimensionada,400.0,1.5774928640402974,13.5,0.09306763090836678,0.25350885237496823,OK,0.09296839657813946,302 (C),302 (C),302 (C),302 (C),1.0,302 (C),302 (C)
121,105 (C),105,ELU,Beam_121,PAVIMENTO TÉRREO,39573,39574,2,4.97,C30/37,tabela,Rectangular,propriedades AX/IY/IZ,Alta,5.120000006103515e-06,,Rectangular 25.0x50.0 cm,25.0,50.0,25.0,0.0,25.0,0.0,50.0,1250.0,260416.66666666666,65104.166666666664,25.0,1250.0,260416.67,65104.17,40.0,30.0,20.0,500.0,434.7826086956522,MY,FZ,MX,27.81,39574,26.34,39573,10.55,39573,2.25,39573,167.18414183831084,167.18414183831084,173.32127250636236,167.18414183831084,226.1946710584651,226.1946710584651,2Ø12,2Ø12,2,2,1,1,2,2,130.0,130.0,446.0,446.0,39.326276575122314,39.326276575122314,0.7071607693872682,0.6697811817929035,3.6879565933445413,3.6879565933445413,OK,OK,46.114926257945385,365.41241379310355,2.5,0.0,219.08902300206645,42.145593869731805,2.5,secção efectiva corrente,14.904,108.67499999999998,Sim,0.05338636363636363,0.05,233.99302300206645,8.0,2,175.0,574.4626566564193,OK sem armadura adicional por V,Requer verificação/armadura de torção,OK,27.168749999999996,78.53981633974483,1Ø10/face,1,10.0,40.0,Aplicável: h >= 40 cm,NP EN 1992-1-1:2010 - Eurocódigo 2 - Projecto de estruturas de betão - Parte 1-1: Regras gerais e regras para edifícios,Geometria real identificada; suporte normativo fixo para Portugal,v0.1.1,"NP EN 1992-1-1:2010, 6.1; integração por segmentos da secção e MRd com armadura adoptada","NP EN 1992-1-1:2010, 6.2; largura resistente da alma","NP EN 1992-1-1:2010, 6.3; modelo conservador pela alma para secções I","NP EN 1992-1-1:2010, 7.2, 7.3.4 e 7.4.3; Anexo B; envelope por combinação","NP EN 1992-1-1:2010, Secções 8 e 9.2; espaçamentos verificados na largura local de cada camada",0.7071607693872682,0.028871487671936095,0.053386363636363635,0.7071607693872682,196.94734499605707,0.0,0.3,11.143497757847534,,0.25350885237496823,19.88,L/250,OK,OK,OK,Dados insuficientes,Envelope de 1 combinação(ões) ELS. Governantes: wk=302 (C); flecha=302 (C); aço=302 (C); betão=302 (C).,OK,-,Verificar,,,,Inf.: 2Ø12; Sup.: 2Ø12; Estribos fechados Ø8/2r // 17.5 cm; pele/alma: 1Ø10/face,Inf 2Ø12 (2); Sup 2Ø12 (2); geometria Rectangular 25.0x50.0 cm,121 - Beam_121,302 (C),combinação(ões) indicada(s),Quase-permanente / longo prazo,Entre apoios (y0=yL=0),fallback: vão entre apoios,0.0,0.0,2.0,201.0,Insuficiente,ordem das linhas distribuída no vão,70.0,28.0,18250.0,7.0,N,166.66666666666666,2Ac/u automático,duas fases G+Q,70.0,1.930657845045973,2.2435576093339025,1.2005583950408047,32836.56803133079,11204.504165110304,0.32435460691529955,0.04999999999990774,0.3743546069152073,armadura uniforme dimensionada,400.0,1.5774928640402974,13.5,0.09306763090836678,0.25350885237496823,OK,0.09296839657813946,302 (C),302 (C),302 (C),302 (C),1.0,302 (C),302 (C)
122,101 (C),101,ELU,V1.C,COBERTURA (CP)1,6790,8,2,3.04,C30/37,tabela,Rectangular,propriedades AX/IY/IZ,Alta,0.0,,Rectangular 40.0x90.0 cm,40.0,90.0,40.0,0.0,40.0,0.0,90.0,3600.0,2430000.0,480000.0,45.0,3600.0,2430000.0,480000.0,40.0,30.0,20.0,500.0,434.7826086956522,MY,FZ,MX,177.38,8,109.85,6790,119.49,6790,18.82,6790,508.4807773388625,508.4807773388625,630.1141211526482,508.4807773388625,942.4777960769379,628.3185307179587,3Ø20,2Ø20,3,2,1,1,3,2,122.0,264.0,842.0,842.0,328.01820512932727,216.44640135023212,0.5407626687368301,0.5075159453552273,21.342341396669784,6.4027024190009385,OK,OK,122.17410468520285,1103.7748965517244,2.5,0.0,350.5424368033063,200.84104656820435,2.5,secção efectiva corrente,43.466036838978006,555.8637403446227,Sim,0.09370594468401582,0.05,394.0084736422843,8.0,2,250.0,402.1238596594935,OK sem armadura adicional por V,Requer verificação/armadura de torção,OK,138.96593508615567,201.06192982974676,1Ø16/face,1,16.0,40.0,Aplicável: h >= 40 cm,NP EN 1992-1-1:2010 - Eurocódigo 2 - Projecto de estruturas de betão - Parte 1-1: Regras gerais e regras para edifícios,Geometria real identificada; suporte normativo fixo para Portugal,v0.1.1,"NP EN 1992-1-1:2010, 6.1; integração por segmentos da secção e MRd com armadura adoptada","NP EN 1992-1-1:2010, 6.2; largura resistente da alma","NP EN 1992-1-1:2010, 6.3; modelo conservador pela alma para secções I","NP EN 1992-1-1:2010, 7.2, 7.3.4 e 7.4.3; Anexo B; envelope por combinação","NP EN 1992-1-1:2010, Secções 8 e 9.2; espaçamentos verificados na largura local de cada camada",0.5407626687368301,0.10825576879243741,0.09370594468401582,0.5407626687368301,153.04818697857053,0.0,0.3,3.6104513064133017,,0.12766028444535202,12.16,L/250,OK,OK,OK,Dados insuficientes,Envelope de 1 combinação(ões) ELS. Governantes: wk=302 (C); flecha=302 (C); aço=302 (C); betão=302 (C).,OK,-,Verificar,,,,Inf.: 3Ø20; Sup.: 2Ø20; Estribos fechados Ø8/2r // 25.0 cm; pele/alma: 1Ø16/face,Inf 3Ø20 (3); Sup 2Ø20 (2); geometria Rectangular 40.0x90.0 cm,122 - V1.C,302 (C),combinação(ões) indicada(s),Quase-permanente / longo prazo,Entre apoios (y0=yL=0),fallback: vão entre apoios,0.0,0.0,2.0,201.0,Insuficiente,ordem das linhas distribuída no vão,70.0,28.0,18250.0,7.0,N,276.9230769230769,2Ac/u automático,duas fases G+Q,70.0,1.8234796405647438,2.1190297994719924,1.1338626031144974,32836.56803133079,11629.822846805766,0.277126573850844,0.04999999999990774,0.3271265738507518,armadura uniforme dimensionada,400.0,1.8031535327757997,13.5,0.040824824797388276,0.12766028444535202,OK,0.001668698938382628,302 (C),302 (C),302 (C),302 (C),1.0,302 (C),302 (C)
122,106 (C),106,ELU,V1.C,COBERTURA (CP)1,6790,8,2,3.04,C30/37,tabela,Rectangular,propriedades AX/IY/IZ,Alta,0.0,,Rectangular 40.0x90.0 cm,40.0,90.0,40.0,0.0,40.0,0.0,90.0,3600.0,2430000.0,480000.0,45.0,3600.0,2430000.0,480000.0,40.0,30.0,20.0,500.0,434.7826086956522,MY,FZ,MX,127.97,8,79.57,6790,88.95,6790,19.77,6790,508.4807773388625,508.4807773388625,508.4807773388625,508.4807773388625,628.3185307179587,628.3185307179587,2Ø20,2Ø20,2,2,1,1,2,2,264.0,264.0,842.0,842.0,216.44640135023212,216.44640135023212,0.5912318209113194,0.3676198795804773,6.4027024190009385,6.4027024190009385,OK,OK,117.11954034371203,1103.7748965517244,2.5,0.0,350.5424368033063,200.84104656820435,2.5,secção efectiva corrente,45.66012477718359,583.9227495543671,Sim,0.09843605347518558,0.05,396.20256158048994,8.0,2,250.0,402.1238596594935,OK sem armadura adicional por V,Requer verificação/armadura de torção,OK,145.98068738859178,201.06192982974676,1Ø16/face,1,16.0,40.0,Aplicável: h >= 40 cm,NP EN 1992-1-1:2010 - Eurocódigo 2 - Projecto de estruturas de betão - Parte 1-1: Regras gerais e regras para edifícios,Geometria real identificada; suporte normativo fixo para Portugal,v0.1.1,"NP EN 1992-1-1:2010, 6.1; integração por segmentos da secção e MRd com armadura adoptada","NP EN 1992-1-1:2010, 6.2; largura resistente da alma","NP EN 1992-1-1:2010, 6.3; modelo conservador pela alma para secções I","NP EN 1992-1-1:2010, 7.2, 7.3.4 e 7.4.3; Anexo B; envelope por combinação","NP EN 1992-1-1:2010, Secções 8 e 9.2; espaçamentos verificados na largura local de cada camada",0.5912318209113194,0.0805870837232179,0.09843605347518558,0.5912318209113194,226.6959728314344,0.0,0.3,3.6104513064133017,,0.10728327400484533,12.16,L/250,OK,OK,OK,Dados insuficientes,Envelope de 1 combinação(ões) ELS. Governantes: wk=302 (C); flecha=302 (C); aço=302 (C); betão=302 (C).,OK,-,Verificar,,,,Inf.: 2Ø20; Sup.: 2Ø20; Estribos fechados Ø8/2r // 25.0 cm; pele/alma: 1Ø16/face,Inf 2Ø20 (2); Sup 2Ø20 (2); geometria Rectangular 40.0x90.0 cm,122 - V1.C,302 (C),combinação(ões) indicada(s),Quase-permanente / longo prazo,Entre apoios (y0=yL=0),fallback: vão entre apoios,0.0,0.0,2.0,201.0,Insuficiente,ordem das linhas distribuída no vão,70.0,28.0,18250.0,7.0,N,276.9230769230769,2Ac/u automático,duas fases G+Q,70.0,1.8234796405647438,2.1190297994719924,1.1338626031144974,32836.56803133079,11629.822846805766,0.277126573850844,0.04999999999990774,0.3271265738507518,armadura uniforme dimensionada,400.0,1.832802363798435,13.5,0.04121992679684601,0.10728327400484533,OK,0.001668698938382628,302 (C),302 (C),302 (C),302 (C),1.0,302 (C),302 (C)
125,101 (C),101,ELU,V9.C,COBERTURA (CP)1,6779,564,2,8.73,C30/37,tabela,Rectangular,propriedades AX/IY/IZ,Alta,0.0,,Rectangular 40.0x60.0 cm,40.0,60.0,40.0,0.0,40.0,0.0,60.0,2400.0,720000.0,320000.0,30.0,2400.0,720000.0,320000.0,40.0,30.0,20.0,500.0,434.7826086956522,MY,FZ,MX,0.0,,78.38,564,54.03,564,0.04,6779,327.7411645406886,327.7411645406886,327.7411645406886,337.0610902824484,402.1238596594935,402.1238596594935,2Ø16,2Ø16,2,2,1,1,2,2,272.0,272.0,544.0,544.0,86.74583315029032,86.74583315029032,0.0,0.903559250669756,4.0977295481606,4.0977295481606,OK,OK,84.926532719076,713.1277241379312,2.5,0.0,350.5424368033063,117.45633103448276,2.5,secção efectiva corrente,0.0,0.0,Não,0.00034055209836459836,0.05,350.5424368033063,8.0,2,250.0,402.1238596594935,OK sem armadura adicional por V,Sem torção relevante (ηT=0.000 < 0.05),OK,40.0,78.53981633974483,1Ø10/face,1,10.0,40.0,Armadura de pele mínima para h > 40 cm,NP EN 1992-1-1:2010 - Eurocódigo 2 - Projecto de estruturas de betão - Parte 1-1: Regras gerais e regras para edifícios,Geometria real identificada; suporte normativo fixo para Portugal,v0.1.1,"NP EN 1992-1-1:2010, 6.1; integração por segmentos da secção e MRd com armadura adoptada","NP EN 1992-1-1:2010, 6.2; largura resistente da alma","NP EN 1992-1-1:2010, 6.3; modelo conservador pela alma para secções I","NP EN 1992-1-1:2010, 7.2, 7.3.4 e 7.4.3; Anexo B; envelope por combinação","NP EN 1992-1-1:2010, Secções 8 e 9.2; espaçamentos verificados na largura local de cada camada",0.903559250669756,0.07576482889557337,0.00034055209836459836,0.903559250669756,244.69188422102857,0.0,0.3,16.047794117647058,,4.339994480331207,34.92,L/250,OK,OK,OK,Dados insuficientes,Envelope de 1 combinação(ões) ELS. Governantes: wk=302 (C); flecha=302 (C); aço=302 (C); betão=302 (C).,OK,-,Verificar,,,,Inf.: 2Ø16; Sup.: 2Ø16; Estribos Ø8/2r // 25.0 cm; pele/alma: 1Ø10/face,Inf 2Ø16 (2); Sup 2Ø16 (2); geometria Rectangular 40.0x60.0 cm,125 - V9.C,302 (C),combinação(ões) indicada(s),Quase-permanente / longo prazo,Entre apoios (y0=yL=0),fallback: vão entre apoios,0.0,0.0,2.0,201.0,Insuficiente,ordem das linhas distribuída no vão,70.0,28.0,18250.0,7.0,N,240.0,2Ac/u automático,duas fases G+Q,70.0,1.8521702142312093,2.152363566871523,1.1517190580704775,32836.56803133079,11512.836038848316,0.2909246464966998,0.04999999999990774,0.34092464649660753,armadura uniforme dimensionada,400.0,1.861868529351206,13.5,1.6320655057214621,4.339994480331207,OK,0.05266471390878277,302 (C),302 (C),302 (C),302 (C),1.0,302 (C),302 (C)
